transaction_id,order_id,merchant_id,terminal_id,channel,payment_mode,card_network,issuer_bank,amount,currency,txn_initiated_at,auth_status,ledger_status,settlement_status,current_status,failure_stage,failure_reason_code,failure_reason_desc,retry_count,trace_id
TXN2026M0009514,ORDM0009514,MRC67341,TID97673,POS,CARD,RUPAY,AXIS,95.07,INR,2026-02-02T01:40:59,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE676283
TXN2026M0009515,ORDM0009515,MRC76329,TID64924,POS,CARD,MASTERCARD,SBI,11811.21,INR,2026-02-01T19:22:09,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE876289
TXN2026M0009516,ORDM0009516,MRC15322,TID69750,POS,WALLET,VISA,HDFC,7071.05,INR,2026-02-04T00:21:06,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE171399
TXN2026M0009517,ORDM0009517,MRC15149,TID10726,ONLINE,CARD,VISA,ICICI,10295.3,INR,2026-02-04T12:04:36,SUCCESS,FAILED,SUCCESS,FAILED,LEDGER,DB_DEADLOCK,Ledger DB deadlock during write,0,TRACE270178
TXN2026M0009518,ORDM0009518,MRC55665,TID27557,POS,CARD,,SBI,2464.0,INR,2026-02-02T14:44:06,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE611595
TXN2026M0009519,ORDM0009519,MRC42780,TID61824,ONLINE,WALLET,VISA,HDFC,12570.07,INR,2026-02-02T04:26:41,FAILED,SUCCESS,SUCCESS,FAILED,AUTH,ISSUER_TIMEOUT,Issuer did not respond within SLA,1,TRACE820828
TXN2026M0009520,ORDM0009520,MRC30454,TID70765,ONLINE,CARD,,AXIS,10179.38,INR,2026-02-02T04:56:36,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE826789
TXN2026M0009521,ORDM0009521,MRC46175,TID41247,POS,UPI,,KOTAK,10403.01,INR,2026-02-03T09:25:32,FAILED,SUCCESS,SUCCESS,FAILED,AUTH,ISSUER_TIMEOUT,Issuer did not respond within SLA,2,TRACE230256
TXN2026M0009522,ORDM0009522,MRC83759,TID82888,POS,WALLET,RUPAY,ICICI,11550.84,INR,2026-02-03T10:44:51,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE675528
TXN2026M0009523,ORDM0009523,MRC32022,TID43731,POS,UPI,RUPAY,SBI,15427.47,INR,2026-02-02T07:36:15,FAILED,SUCCESS,SUCCESS,FAILED,AUTH,ISSUER_TIMEOUT,Issuer did not respond within SLA,2,TRACE822721
TXN2026M0009524,ORDM0009524,MRC16944,TID26901,POS,UPI,RUPAY,SBI,15616.62,INR,2026-02-03T10:27:37,SUCCESS,SUCCESS,FAILED,FAILED,BANK_FILE,BANK_FILE_REJECTED,Issuer bank rejected settlement file,2,TRACE651255
TXN2026M0009525,ORDM0009525,MRC15671,TID27689,ONLINE,WALLET,MASTERCARD,HDFC,8565.58,INR,2026-02-04T10:12:24,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE729689
TXN2026M0009526,ORDM0009526,MRC80653,TID17943,POS,UPI,MASTERCARD,AXIS,7975.63,INR,2026-02-02T03:58:09,SUCCESS,FAILED,SUCCESS,FAILED,LEDGER,LEDGER_CREDIT_MISSING,Credit entry missing after debit,2,TRACE752801
TXN2026M0009527,ORDM0009527,MRC31209,TID90336,ONLINE,UPI,,KOTAK,11640.58,INR,2026-02-04T09:40:47,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE907853
TXN2026M0009528,ORDM0009528,MRC35210,TID27578,POS,WALLET,VISA,AXIS,12585.43,INR,2026-02-04T06:47:44,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE665605
TXN2026M0009529,ORDM0009529,MRC13726,TID85845,ONLINE,CARD,,HDFC,3634.92,INR,2026-02-02T23:55:03,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE495093
TXN2026M0009530,ORDM0009530,MRC97903,TID42901,ONLINE,CARD,MASTERCARD,AXIS,10694.71,INR,2026-02-03T05:52:34,SUCCESS,FAILED,SUCCESS,FAILED,LEDGER,LEDGER_CREDIT_MISSING,Credit entry missing after debit,2,TRACE233166
TXN2026M0009531,ORDM0009531,MRC77679,TID17047,ONLINE,CARD,MASTERCARD,AXIS,7547.7,INR,2026-02-02T21:52:10,SUCCESS,FAILED,SUCCESS,FAILED,LEDGER,DB_DEADLOCK,Ledger DB deadlock during write,0,TRACE983940
TXN2026M0009532,ORDM0009532,MRC96746,TID71724,POS,CARD,,SBI,4227.57,INR,2026-02-03T23:15:09,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE325830
TXN2026M0009533,ORDM0009533,MRC76517,TID60734,ONLINE,WALLET,,AXIS,17970.69,INR,2026-02-01T21:52:32,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE977405
TXN2026M0009534,ORDM0009534,MRC95102,TID40574,ONLINE,WALLET,,KOTAK,17971.59,INR,2026-02-02T13:53:12,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE347780
TXN2026M0009535,ORDM0009535,MRC93161,TID74256,ONLINE,WALLET,MASTERCARD,HDFC,13437.03,INR,2026-02-03T01:41:20,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE733113
TXN2026M0009536,ORDM0009536,MRC19886,TID14818,ONLINE,WALLET,,ICICI,18260.11,INR,2026-02-02T13:04:17,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE506988
TXN2026M0009537,ORDM0009537,MRC97898,TID16778,ONLINE,WALLET,VISA,HDFC,3371.88,INR,2026-02-02T10:57:10,SUCCESS,SUCCESS,SUCCESS,FAILED,POST_AUTH,WEBHOOK_MISSED,Merchant webhook acknowledgement missing,0,TRACE513087
TXN2026M0009538,ORDM0009538,MRC82361,TID56111,POS,UPI,RUPAY,AXIS,8671.35,INR,2026-02-01T10:57:52,FAILED,SUCCESS,SUCCESS,FAILED,AUTH,ISSUER_TIMEOUT,Issuer did not respond within SLA,0,TRACE671050
TXN2026M0009539,ORDM0009539,MRC58656,TID10353,ONLINE,WALLET,RUPAY,KOTAK,9913.08,INR,2026-02-01T10:38:26,FAILED,SUCCESS,SUCCESS,FAILED,AUTH,ISSUER_TIMEOUT,Issuer did not respond within SLA,2,TRACE316998
TXN2026M0009540,ORDM0009540,MRC62575,TID64054,POS,UPI,MASTERCARD,ICICI,19236.06,INR,2026-02-02T01:18:05,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE211588
TXN2026M0009541,ORDM0009541,MRC62907,TID58553,POS,UPI,,KOTAK,13021.75,INR,2026-02-04T17:46:29,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE708496
TXN2026M0009542,ORDM0009542,MRC79444,TID36234,POS,WALLET,MASTERCARD,AXIS,18632.25,INR,2026-02-02T22:34:41,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE283828
TXN2026M0009543,ORDM0009543,MRC72667,TID79518,ONLINE,UPI,RUPAY,HDFC,3385.97,INR,2026-02-04T16:09:13,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE107490
TXN2026M0009544,ORDM0009544,MRC32058,TID18891,ONLINE,CARD,MASTERCARD,HDFC,9119.92,INR,2026-02-02T16:42:51,SUCCESS,SUCCESS,FAILED,FAILED,SETTLEMENT,SETTLEMENT_NOT_TRIGGERED,Settlement engine did not pick transaction,0,TRACE553509
TXN2026M0009545,ORDM0009545,MRC81705,TID64980,ONLINE,UPI,,ICICI,13630.28,INR,2026-02-02T01:27:46,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE319042
TXN2026M0009546,ORDM0009546,MRC93024,TID82927,ONLINE,CARD,,SBI,19786.6,INR,2026-02-02T07:51:27,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE505261
TXN2026M0009547,ORDM0009547,MRC65348,TID68192,POS,WALLET,,KOTAK,7475.29,INR,2026-02-03T11:14:53,SUCCESS,SUCCESS,FAILED,FAILED,BANK_FILE,BANK_FILE_REJECTED,Issuer bank rejected settlement file,0,TRACE166312
TXN2026M0009548,ORDM0009548,MRC34224,TID90349,POS,CARD,VISA,ICICI,12655.39,INR,2026-02-01T10:07:49,SUCCESS,SUCCESS,SUCCESS,FAILED,POST_AUTH,WEBHOOK_MISSED,Merchant webhook acknowledgement missing,0,TRACE616592
TXN2026M0009549,ORDM0009549,MRC90110,TID68149,POS,WALLET,,AXIS,11845.82,INR,2026-02-01T22:48:02,SUCCESS,SUCCESS,FAILED,FAILED,BANK_FILE,BANK_FILE_REJECTED,Issuer bank rejected settlement file,1,TRACE184749
TXN2026M0009550,ORDM0009550,MRC34011,TID22432,POS,CARD,MASTERCARD,HDFC,9815.14,INR,2026-02-03T19:31:51,FAILED,SUCCESS,SUCCESS,FAILED,AUTH,ISSUER_TIMEOUT,Issuer did not respond within SLA,1,TRACE427258
TXN2026M0009551,ORDM0009551,MRC88211,TID75694,POS,WALLET,,ICICI,16872.55,INR,2026-02-02T01:05:29,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE976716
TXN2026M0009552,ORDM0009552,MRC69769,TID34636,POS,CARD,RUPAY,AXIS,15420.19,INR,2026-02-04T14:46:49,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE489703
TXN2026M0009553,ORDM0009553,MRC74943,TID14586,ONLINE,CARD,RUPAY,KOTAK,3907.68,INR,2026-02-03T08:34:13,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE868594
TXN2026M0009554,ORDM0009554,MRC83432,TID87104,POS,CARD,,AXIS,2189.23,INR,2026-02-02T07:21:09,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE587102
TXN2026M0009555,ORDM0009555,MRC51459,TID22374,ONLINE,WALLET,RUPAY,KOTAK,3967.29,INR,2026-02-03T23:44:48,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE221711
TXN2026M0009556,ORDM0009556,MRC69448,TID40177,ONLINE,UPI,VISA,AXIS,3163.98,INR,2026-02-04T12:06:17,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE389894
TXN2026M0009557,ORDM0009557,MRC48273,TID22489,ONLINE,UPI,,HDFC,4834.56,INR,2026-02-03T00:50:31,SUCCESS,SUCCESS,FAILED,FAILED,SETTLEMENT,SETTLEMENT_NOT_TRIGGERED,Settlement engine did not pick transaction,2,TRACE528130
TXN2026M0009558,ORDM0009558,MRC87743,TID23698,POS,UPI,MASTERCARD,ICICI,2893.61,INR,2026-02-03T19:43:50,SUCCESS,SUCCESS,FAILED,FAILED,SETTLEMENT,SETTLEMENT_NOT_TRIGGERED,Settlement engine did not pick transaction,0,TRACE557365
TXN2026M0009559,ORDM0009559,MRC53214,TID84330,POS,UPI,VISA,KOTAK,9138.23,INR,2026-02-04T17:47:56,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE130909
TXN2026M0009560,ORDM0009560,MRC26607,TID94478,POS,WALLET,VISA,SBI,6427.66,INR,2026-02-03T19:02:03,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE122206
TXN2026M0009561,ORDM0009561,MRC23570,TID57735,ONLINE,CARD,VISA,AXIS,12760.84,INR,2026-02-03T06:13:47,SUCCESS,FAILED,SUCCESS,FAILED,LEDGER,DB_DEADLOCK,Ledger DB deadlock during write,0,TRACE824975
TXN2026M0009562,ORDM0009562,MRC45245,TID12025,ONLINE,WALLET,VISA,AXIS,10962.72,INR,2026-02-03T17:46:41,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE552760
TXN2026M0009563,ORDM0009563,MRC26884,TID47444,ONLINE,WALLET,,HDFC,8373.39,INR,2026-02-02T15:14:03,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE641878
TXN2026M0009564,ORDM0009564,MRC93662,TID84902,POS,WALLET,MASTERCARD,HDFC,19929.03,INR,2026-02-02T11:08:00,SUCCESS,SUCCESS,FAILED,FAILED,BANK_FILE,BANK_FILE_REJECTED,Issuer bank rejected settlement file,2,TRACE872285
TXN2026M0009565,ORDM0009565,MRC66232,TID38028,POS,WALLET,MASTERCARD,SBI,7510.09,INR,2026-02-03T06:27:43,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE170389
TXN2026M0009566,ORDM0009566,MRC13689,TID29578,POS,CARD,MASTERCARD,ICICI,10791.06,INR,2026-02-02T00:20:02,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE870892
TXN2026M0009567,ORDM0009567,MRC21964,TID53808,ONLINE,WALLET,RUPAY,KOTAK,6225.6,INR,2026-02-02T02:27:33,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE192014
TXN2026M0009568,ORDM0009568,MRC52388,TID46308,POS,UPI,RUPAY,ICICI,5980.09,INR,2026-02-03T02:58:08,SUCCESS,SUCCESS,FAILED,FAILED,SETTLEMENT,SETTLEMENT_NOT_TRIGGERED,Settlement engine did not pick transaction,2,TRACE281536
TXN2026M0009569,ORDM0009569,MRC51400,TID95190,POS,CARD,MASTERCARD,AXIS,13623.66,INR,2026-02-04T13:30:27,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE853375
TXN2026M0009570,ORDM0009570,MRC71798,TID42890,POS,UPI,MASTERCARD,ICICI,13079.2,INR,2026-02-03T07:15:09,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE464549
TXN2026M0009571,ORDM0009571,MRC98001,TID62077,POS,WALLET,VISA,KOTAK,12022.04,INR,2026-02-01T09:08:59,SUCCESS,SUCCESS,FAILED,FAILED,BANK_FILE,BANK_FILE_REJECTED,Issuer bank rejected settlement file,0,TRACE635870
TXN2026M0009572,ORDM0009572,MRC51365,TID25247,ONLINE,CARD,MASTERCARD,HDFC,18708.94,INR,2026-02-03T19:00:53,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE263486
TXN2026M0009573,ORDM0009573,MRC87775,TID16082,ONLINE,UPI,VISA,HDFC,1202.96,INR,2026-02-02T15:46:51,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE208500
TXN2026M0009574,ORDM0009574,MRC85543,TID60473,ONLINE,UPI,MASTERCARD,KOTAK,17549.21,INR,2026-02-03T19:20:14,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE916338
TXN2026M0009575,ORDM0009575,MRC10775,TID90402,POS,WALLET,RUPAY,KOTAK,16028.92,INR,2026-02-04T19:01:44,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE753325
TXN2026M0009576,ORDM0009576,MRC32806,TID42928,ONLINE,WALLET,,HDFC,608.34,INR,2026-02-02T20:35:23,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE565052
TXN2026M0009577,ORDM0009577,MRC48537,TID29083,ONLINE,CARD,,ICICI,665.62,INR,2026-02-02T23:01:52,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE546609
TXN2026M0009578,ORDM0009578,MRC84237,TID34723,POS,CARD,,KOTAK,9096.12,INR,2026-02-04T03:36:06,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE995699
TXN2026M0009579,ORDM0009579,MRC21888,TID85324,POS,CARD,,AXIS,7473.81,INR,2026-02-02T00:08:36,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE901834
TXN2026M0009580,ORDM0009580,MRC95193,TID79517,ONLINE,CARD,MASTERCARD,AXIS,7182.4,INR,2026-02-01T12:12:12,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE152074
TXN2026M0009581,ORDM0009581,MRC32045,TID92285,ONLINE,CARD,VISA,KOTAK,3367.5,INR,2026-02-03T18:01:09,SUCCESS,SUCCESS,SUCCESS,FAILED,POST_AUTH,WEBHOOK_MISSED,Merchant webhook acknowledgement missing,2,TRACE977494
TXN2026M0009582,ORDM0009582,MRC57429,TID79946,POS,WALLET,,HDFC,5760.8,INR,2026-02-02T16:08:44,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE585409
TXN2026M0009583,ORDM0009583,MRC90719,TID26577,POS,WALLET,VISA,SBI,11531.56,INR,2026-02-02T02:32:19,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE218499
TXN2026M0009584,ORDM0009584,MRC98845,TID62205,ONLINE,WALLET,,AXIS,19442.8,INR,2026-02-02T04:49:06,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE770443
TXN2026M0009585,ORDM0009585,MRC14258,TID72636,POS,WALLET,RUPAY,AXIS,15305.44,INR,2026-02-03T16:05:45,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE610563
TXN2026M0009586,ORDM0009586,MRC22170,TID86611,POS,UPI,MASTERCARD,AXIS,7046.02,INR,2026-02-03T16:20:13,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE916434
TXN2026M0009587,ORDM0009587,MRC70725,TID55269,ONLINE,UPI,VISA,KOTAK,13414.93,INR,2026-02-01T15:25:21,SUCCESS,SUCCESS,SUCCESS,FAILED,POST_AUTH,WEBHOOK_MISSED,Merchant webhook acknowledgement missing,0,TRACE968162
TXN2026M0009588,ORDM0009588,MRC64206,TID21095,ONLINE,WALLET,RUPAY,SBI,7011.62,INR,2026-02-01T14:40:01,FAILED,SUCCESS,SUCCESS,FAILED,AUTH,ISSUER_TIMEOUT,Issuer did not respond within SLA,2,TRACE164846
TXN2026M0009589,ORDM0009589,MRC54871,TID85948,POS,CARD,,KOTAK,5147.19,INR,2026-02-04T14:24:50,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE839197
TXN2026M0009590,ORDM0009590,MRC51545,TID23742,ONLINE,UPI,RUPAY,HDFC,11248.47,INR,2026-02-01T17:04:30,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE943276
TXN2026M0009591,ORDM0009591,MRC98361,TID22277,POS,UPI,MASTERCARD,ICICI,11781.87,INR,2026-02-02T19:13:58,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE668082
TXN2026M0009592,ORDM0009592,MRC50554,TID45877,POS,WALLET,,HDFC,967.21,INR,2026-02-03T11:15:25,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE337296
TXN2026M0009593,ORDM0009593,MRC52155,TID47134,POS,WALLET,RUPAY,HDFC,4543.11,INR,2026-02-01T19:58:13,SUCCESS,FAILED,SUCCESS,FAILED,LEDGER,LEDGER_CREDIT_MISSING,Credit entry missing after debit,2,TRACE162285
TXN2026M0009594,ORDM0009594,MRC21302,TID41019,POS,UPI,VISA,SBI,18755.19,INR,2026-02-04T14:18:42,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE350405
TXN2026M0009595,ORDM0009595,MRC31920,TID74544,ONLINE,UPI,MASTERCARD,HDFC,11010.95,INR,2026-02-04T07:04:14,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE341248
TXN2026M0009596,ORDM0009596,MRC44322,TID29514,ONLINE,WALLET,MASTERCARD,SBI,2859.28,INR,2026-02-01T15:05:47,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE354695
TXN2026M0009597,ORDM0009597,MRC45627,TID72933,POS,WALLET,MASTERCARD,SBI,10761.61,INR,2026-02-03T05:27:40,FAILED,SUCCESS,SUCCESS,FAILED,AUTH,ISSUER_TIMEOUT,Issuer did not respond within SLA,2,TRACE865278
TXN2026M0009598,ORDM0009598,MRC73372,TID90448,ONLINE,CARD,RUPAY,HDFC,9901.32,INR,2026-02-04T02:59:38,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE777954
TXN2026M0009599,ORDM0009599,MRC84584,TID99827,ONLINE,CARD,MASTERCARD,KOTAK,7991.08,INR,2026-02-02T11:29:10,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE610182
TXN2026M0009600,ORDM0009600,MRC11373,TID40966,POS,CARD,VISA,AXIS,16634.77,INR,2026-02-02T00:43:28,SUCCESS,FAILED,SUCCESS,FAILED,LEDGER,LEDGER_CREDIT_MISSING,Credit entry missing after debit,0,TRACE465362
TXN2026M0009601,ORDM0009601,MRC47269,TID24220,ONLINE,WALLET,MASTERCARD,ICICI,19637.74,INR,2026-02-04T17:26:43,SUCCESS,FAILED,SUCCESS,FAILED,LEDGER,DB_DEADLOCK,Ledger DB deadlock during write,1,TRACE491638
TXN2026M0009602,ORDM0009602,MRC89874,TID92871,POS,UPI,RUPAY,KOTAK,6762.09,INR,2026-02-04T15:46:15,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE847748
TXN2026M0009603,ORDM0009603,MRC95627,TID60259,ONLINE,CARD,RUPAY,KOTAK,8489.66,INR,2026-02-03T15:33:13,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE789378
TXN2026M0009604,ORDM0009604,MRC17616,TID36089,ONLINE,UPI,RUPAY,KOTAK,16188.3,INR,2026-02-04T15:35:31,SUCCESS,FAILED,SUCCESS,FAILED,LEDGER,DB_DEADLOCK,Ledger DB deadlock during write,0,TRACE912499
TXN2026M0009605,ORDM0009605,MRC10543,TID37245,ONLINE,UPI,,HDFC,17048.52,INR,2026-02-02T03:43:08,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE974988
TXN2026M0009606,ORDM0009606,MRC71038,TID66828,POS,UPI,RUPAY,ICICI,11444.67,INR,2026-02-02T02:00:32,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE475827
TXN2026M0009607,ORDM0009607,MRC99148,TID59926,POS,WALLET,MASTERCARD,AXIS,11832.7,INR,2026-02-03T02:01:38,SUCCESS,FAILED,SUCCESS,FAILED,LEDGER,DB_DEADLOCK,Ledger DB deadlock during write,1,TRACE925037
TXN2026M0009608,ORDM0009608,MRC46204,TID63095,POS,UPI,,KOTAK,13935.62,INR,2026-02-01T09:49:06,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE697595
TXN2026M0009609,ORDM0009609,MRC50292,TID13811,POS,UPI,,AXIS,19354.94,INR,2026-02-03T10:38:06,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE527798
TXN2026M0009610,ORDM0009610,MRC13407,TID58649,ONLINE,UPI,RUPAY,AXIS,13004.03,INR,2026-02-01T13:20:49,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE586337
TXN2026M0009611,ORDM0009611,MRC22334,TID25098,POS,UPI,,KOTAK,11038.46,INR,2026-02-01T16:39:10,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE743087
TXN2026M0009612,ORDM0009612,MRC13565,TID64570,ONLINE,UPI,MASTERCARD,HDFC,2377.78,INR,2026-02-02T01:36:01,SUCCESS,SUCCESS,FAILED,FAILED,SETTLEMENT,SETTLEMENT_NOT_TRIGGERED,Settlement engine did not pick transaction,2,TRACE568856
TXN2026M0009613,ORDM0009613,MRC53094,TID27698,ONLINE,WALLET,VISA,ICICI,18369.78,INR,2026-02-04T07:50:56,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE377319
TXN2026M0009614,ORDM0009614,MRC84358,TID77468,POS,UPI,MASTERCARD,AXIS,2714.78,INR,2026-02-01T16:25:40,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE376723
TXN2026M0009615,ORDM0009615,MRC57067,TID94987,ONLINE,CARD,RUPAY,HDFC,5342.0,INR,2026-02-03T02:34:41,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE633466
TXN2026M0009616,ORDM0009616,MRC54913,TID70754,POS,WALLET,VISA,HDFC,13507.24,INR,2026-02-03T13:39:31,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE158798
TXN2026M0009617,ORDM0009617,MRC78712,TID11378,POS,CARD,MASTERCARD,KOTAK,14516.14,INR,2026-02-04T14:54:59,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE469971
TXN2026M0009618,ORDM0009618,MRC95190,TID47369,ONLINE,CARD,MASTERCARD,ICICI,18840.12,INR,2026-02-03T04:29:34,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE481301
TXN2026M0009619,ORDM0009619,MRC61019,TID54541,ONLINE,CARD,RUPAY,KOTAK,14074.35,INR,2026-02-03T18:40:54,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE496346
TXN2026M0009620,ORDM0009620,MRC42180,TID96378,POS,CARD,MASTERCARD,AXIS,128.17,INR,2026-02-03T08:57:32,FAILED,SUCCESS,SUCCESS,FAILED,AUTH,ISSUER_TIMEOUT,Issuer did not respond within SLA,2,TRACE418258
TXN2026M0009621,ORDM0009621,MRC61443,TID89929,ONLINE,CARD,,ICICI,18325.03,INR,2026-02-01T15:30:56,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE825468
TXN2026M0009622,ORDM0009622,MRC50107,TID25746,ONLINE,WALLET,VISA,AXIS,11740.12,INR,2026-02-03T11:10:03,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE627089
TXN2026M0009623,ORDM0009623,MRC90433,TID32154,POS,UPI,RUPAY,SBI,4025.47,INR,2026-02-04T12:34:35,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE316485
TXN2026M0009624,ORDM0009624,MRC75062,TID44520,ONLINE,UPI,MASTERCARD,KOTAK,15613.89,INR,2026-02-03T03:29:54,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE571797
TXN2026M0009625,ORDM0009625,MRC12611,TID98657,POS,UPI,MASTERCARD,KOTAK,18592.14,INR,2026-02-02T03:17:44,SUCCESS,SUCCESS,FAILED,FAILED,BANK_FILE,BANK_FILE_REJECTED,Issuer bank rejected settlement file,2,TRACE834121
TXN2026M0009626,ORDM0009626,MRC75595,TID66509,ONLINE,CARD,MASTERCARD,KOTAK,9582.78,INR,2026-02-01T23:25:40,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE112482
TXN2026M0009627,ORDM0009627,MRC20005,TID93482,POS,CARD,MASTERCARD,KOTAK,15072.46,INR,2026-02-02T16:17:46,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE558431
TXN2026M0009628,ORDM0009628,MRC67093,TID77317,ONLINE,WALLET,,HDFC,3580.59,INR,2026-02-03T18:09:14,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE477762
TXN2026M0009629,ORDM0009629,MRC66564,TID26978,ONLINE,UPI,MASTERCARD,ICICI,19291.66,INR,2026-02-03T23:42:15,SUCCESS,SUCCESS,SUCCESS,FAILED,POST_AUTH,WEBHOOK_MISSED,Merchant webhook acknowledgement missing,1,TRACE849854
TXN2026M0009630,ORDM0009630,MRC36107,TID60477,ONLINE,WALLET,VISA,KOTAK,17543.15,INR,2026-02-03T16:14:58,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE540344
TXN2026M0009631,ORDM0009631,MRC93507,TID85703,ONLINE,WALLET,VISA,SBI,19226.53,INR,2026-02-04T03:14:27,SUCCESS,FAILED,SUCCESS,FAILED,LEDGER,LEDGER_CREDIT_MISSING,Credit entry missing after debit,0,TRACE727660
